# timestamp tx ty tz qx qy qz qw
1638734397.245361089706 0.000072085776 0.000121497346 0.000254570908 0.928596490487 -0.371041016180 0.000031574301 -0.006092714589
1638734397.305409193039 -0.000011583141 0.000097760181 0.000408311024 0.928582306852 -0.371048603445 0.001513952773 -0.007452598920
1638734397.345065116882 -0.000081726723 0.000028069031 0.000417363554 0.928587793262 -0.371065006070 -0.000241947909 -0.005950876969
1638734397.394979715347 -0.000067607317 0.000009799582 0.000383574772 0.928590344824 -0.371062595190 -0.000033774274 -0.005702702002
1638734397.455427408218 -0.000057978577 -0.000030868277 0.000315633665 0.928586910388 -0.371073923995 -0.000141320762 -0.005520218818
1638734397.495259761810 -0.000047573077 -0.000051346345 0.000312268501 0.928583220777 -0.371082596958 -0.000209901883 -0.005555561945
1638734397.544978857040 -0.000078390350 -0.000001524815 0.000264285436 0.928591036024 -0.371063509490 -0.000278183726 -0.005521082797
1638734397.595091342926 -0.000092263471 -0.000008444233 0.000276735806 0.928594415300 -0.371055447459 -0.000275172286 -0.005494639686
1638734397.645087480545 -0.000097250186 0.000000926747 0.000270715301 0.928597253772 -0.371049279727 -0.000203200891 -0.005434244253
1638734397.695037841797 -0.000077493862 0.000021011854 0.000251855896 0.928597318008 -0.371049994579 -0.000226085834 -0.005373211082
1638734397.755360126495 -0.000111667972 0.000062340752 0.000220313446 0.928600566656 -0.371041580451 -0.000256854256 -0.005391401303
1638734397.795131444931 -0.000110783870 0.000080623904 0.000212878695 0.928603503937 -0.371034552015 -0.000256332778 -0.005369169378
1638734397.845149278641 -0.000098800954 0.000053190145 0.000159242502 0.928602534939 -0.371037366640 -0.000247433738 -0.005342605896
1638734397.895128726959 -0.000076227445 0.000039366221 0.000149959585 0.928600652591 -0.371042467562 -0.000232400071 -0.005316132307
1638734397.945098161697 -0.000048370588 0.000047526205 0.000149320627 0.928599673960 -0.371045833817 -0.000216916494 -0.005252397064
1638734397.995055198669 -0.000105664586 0.000055973100 0.000165039360 0.928600880546 -0.371042879598 -0.000234780334 -0.005247001744
1638734398.045200586319 -0.000071921446 0.000054554045 0.000131954872 0.928599175817 -0.371047492519 -0.000256141181 -0.005221432617
1638734398.105441331863 -0.000066567890 0.000074351505 0.000132896468 0.928602099474 -0.371040688984 -0.000312605965 -0.005181722522
1638734398.145284891129 -0.000088185854 0.000067884007 0.000153478665 0.928604387152 -0.371034766526 -0.000317678024 -0.005195504936
1638734398.195087671280 -0.000098786088 0.000078195087 0.000122877743 0.928604415662 -0.371034639265 -0.000318569699 -0.005199441580
1638734398.245172023773 -0.000090230801 0.000074582648 0.000104633578 0.928602902284 -0.371038239063 -0.000337935034 -0.005211604667
1638734398.295163154602 -0.000072260314 0.000121979057 0.000070408260 0.928601013885 -0.371042875809 -0.000339777869 -0.005217841928
