# timestamp tx ty tz qx qy qz qw
1638734237.778855085373 -5.073915540196286e-05 -9.462955334882063e-06 -0.0002327116312166235 0.006762306302637 -0.0026639881606069665 -1.0822391876861502e-05 0.9999735867828836
1638734237.839172363281 9.302123452357023e-05 -0.00018927081244479626 -0.00011779084164411807 0.008941702071139703 -0.0017844991237214102 1.3219870622739975e-06 0.9999584298985638
1638734237.878941535950 -4.3373571918713415e-06 -0.00010726497948236376 -0.00012199356335352818 0.007937297458729686 -0.0015892653454092907 -1.8281758760524337e-05 0.9999672360685077
1638734237.928921461105 -2.8425036700330646e-06 -9.941730883272301e-05 -0.00011526085796195 0.00769353367603575 -0.0018209095937310198 -7.259366184385378e-06 0.9999687463991705
1638734237.989216566086 -0.00013867813006186 -8.740863181207588e-05 -0.00015249065168289403 0.007523487941483277 -0.0020573935381699884 -2.5946864381544984e-05 0.9999695813312441
1638734238.028958320618 -5.030197143174978e-05 -9.77683093329431e-05 -0.00015886846148828522 0.0075526230787761155 -0.002061493897720428 -1.092249561129589e-05 0.9999693535345163
1638734238.079174518585 -2.9406444064806708e-05 -6.702722981190432e-05 -0.00014633122122157175 0.00761937430110104 -0.0020742514497134323 -7.3573275423797435e-06 0.9999688207949549
1638734238.129070520401 -1.0707191828856095e-05 -6.390717592178302e-05 -0.00013197260421364649 0.007585025059014025 -0.0020401566459406755 -2.4531204339403596e-06 0.9999691520990517
1638734238.178794622421 -7.885183149643331e-06 -5.009917561186391e-05 -0.00012669322090631195 0.007587827571711714 -0.002029211390119924 -2.968152437059238e-06 0.9999691531067678
1638734238.239377498627 -5.762986110370857e-05 -7.366964309079588e-05 -0.00011903086539093409 0.007508670542080857 -0.0020389640964042087 -8.356379965207287e-06 0.999969730753024
1638734238.278908491135 -1.8195484111353474e-05 -9.794204663165873e-05 -5.644063898298357e-05 0.007488028888867069 -0.0020744988854102244 -3.356965543300747e-06 0.999969812477589
1638734238.328917026520 -2.2596651005380088e-05 -7.775005439885504e-05 -3.229625479843114e-05 0.00751620472438499 -0.0020975721184973207 -5.7655632727755045e-06 0.9999695529487421
1638734238.389187574387 -3.630885484998929e-05 -6.19568562929656e-05 -0.00010695785989582163 0.007517712889634549 -0.0021383985701978574 -1.362217159999709e-06 0.9999694551548105
1638734238.428954839706 -9.572692786586613e-05 -5.1919187710107524e-05 -9.639806560795892e-05 0.007504850571460643 -0.002155304345616273 -1.1785240951711703e-05 0.9999695154064376
1638734238.489174365997 -0.00014036624227407358 -4.583483446780137e-05 -4.110341379374318e-05 0.007501803004813619 -0.0021760687553154384 -2.2436045076500306e-05 0.9999694931212016
1638734238.529126882553 -0.00015378720625422898 -6.398034005611548e-05 -3.205535264894414e-05 0.007494530205539921 -0.002195772611208872 -2.7592712089576797e-05 0.9999695044541511
1638734238.578926563263 -0.00014326043502132954 -7.389299127822714e-05 -4.703864897139127e-05 0.007507905287882852 -0.002186722821033184 -2.5412250439456936e-05 0.9999694240104092
1638734238.628973484039 -0.00012045267717132432 -4.526279077381594e-05 -3.700377853377766e-05 0.007528839871387052 -0.0022048378647213387 -1.7876797176160572e-05 0.9999692269968118
1638734238.678858518600 -0.00012889449945880358 -3.3291006385836965e-05 -4.440695327669213e-05 0.007534027317250266 -0.002215462088095022 -2.1591171669924475e-05 0.9999691643715521
1638734238.729207277298 -0.00015735797726460968 -5.892940406992511e-05 -3.164350652870625e-05 0.007511974772703253 -0.0022062486700323756 -2.6620331755906684e-05 0.999969350526894
1638734238.778985738754 -0.00011765925488567361 -0.00013680630412283963 7.035527309423027e-06 0.007488411366032629 -0.002223928599240362 -1.9209967759560435e-05 0.9999694882684048
1638734238.839373111725 -8.709038484755208e-05 -0.00015042389159021854 3.3200259690978805e-05 0.007510834094069966 -0.0022248588429080677 -1.3723194474451072e-05 0.9999693181223184
1638734238.879103660583 -5.928657239794662e-05 -0.0001529683720406374 4.3685243914186306e-05 0.007520600552657955 -0.002215142922973876 -1.1077050870893096e-05 0.9999692663209491
1638734238.939503669739 -9.452671940150978e-05 -0.00016421139876373245 7.277965173296663e-05 0.007523964351347941 -0.002207130502545284 -1.1285748896477775e-05 0.9999692587314953
1638734238.978949785233 -0.00016723993662043677 -0.000146219264837148 5.730453031582136e-05 0.007525029723440537 -0.0022079361233073376 -2.9686425767382827e-05 0.999969248559401
1638734239.028963327408 -0.0001659469804344266 -0.00012556438014277947 4.870502101735906e-05 0.007511560085501518 -0.0022065566612833234 -2.879954347894942e-05 0.999969352902062
1638734239.079049825668 -0.0002039905619483446 -0.00010860846592158608 6.438275101953471e-05 0.007516011761345546 -0.002221582383309858 -3.4469248720567116e-05 0.9999692860037195
1638734239.129001855850 -0.00023989926819622517 -7.924275304707566e-05 0.00011122512394039291 0.007492799452958305 -0.0022414422084355685 -3.8202894835132876e-05 0.9999694157491632
