# timestamp tx ty tz qx qy qz qw
1638734344.950481176376 0.000014823545 0.000183793407 -0.000015598656 0.896346811808 -0.443324811588 -0.001658867142 -0.004769963485
1638734344.989787340164 0.000074372954 0.000091410451 0.000012677926 0.896346516719 -0.443325335844 -0.000584318856 -0.005022662264
1638734345.039763212204 -0.000017502210 0.000030163361 0.000106377280 0.896350634754 -0.443324072453 -0.000521073435 -0.004362893804
1638734345.100076198578 -0.000051880110 -0.000024381669 0.000184716286 0.896348009808 -0.443329274624 -0.000518658662 -0.004373850432
1638734345.139950037003 -0.000135224548 -0.000028084008 0.000254398381 0.896349988694 -0.443323822905 -0.000705967394 -0.004493041624
1638734345.189820289612 -0.000184602317 -0.000013583612 0.000313739403 0.896355389350 -0.443315729632 -0.000836816944 -0.004180858901
1638734345.239883422852 -0.000144571906 -0.000016311480 0.000214707871 0.896350335105 -0.443327692027 -0.000869483395 -0.003984750643
1638734345.290149450302 -0.000043232557 -0.000037626368 0.000218751845 0.896346216329 -0.443336085901 -0.000911108439 -0.003968033816
1638734345.339963436127 -0.000054966899 -0.000005493703 0.000196524519 0.896349005470 -0.443330383975 -0.000828510793 -0.003993070000
1638734345.390079736710 -0.000091328458 -0.000019478741 0.000195353061 0.896347129449 -0.443333442286 -0.000843129824 -0.004070824340
1638734345.440025568008 -0.000078704753 -0.000023825413 0.000248560125 0.896347473159 -0.443332603663 -0.000896376287 -0.004075095245
1638734345.489802122116 -0.000065653118 -0.000026183903 0.000178602094 0.896350004315 -0.443327812418 -0.000895245978 -0.004039682645
1638734345.539824008942 -0.000081563479 -0.000012160148 0.000183934320 0.896349760829 -0.443328330533 -0.000856591022 -0.004045226808
1638734345.589968919754 -0.000053813196 -0.000040637952 0.000187826399 0.896346659997 -0.443334601472 -0.000855781069 -0.004045230277
1638734345.639871597290 -0.000070668166 -0.000030063891 0.000189562678 0.896350437480 -0.443327134880 -0.000803816081 -0.004037150910
1638734345.700469493866 -0.000013225047 -0.000037178300 0.000142513948 0.896345113956 -0.443338050243 -0.000804654074 -0.004020251919
1638734345.750517606735 -0.000046792980 -0.000021209097 0.000188677189 0.896344756337 -0.443338547239 -0.000819878468 -0.004042043843
1638734345.800445795059 -0.000010889474 -0.000015266874 0.000204524658 0.896344464099 -0.443339021706 -0.000823795514 -0.004053994678
1638734345.839980840683 -0.000026523669 0.000002543160 0.000164907639 0.896345714538 -0.443336441364 -0.000835886835 -0.004057225773
1638734345.889940261841 -0.000032794959 0.000015856572 0.000195013285 0.896345001188 -0.443337688771 -0.000851674644 -0.004075194646
1638734345.940072774887 -0.000060797440 0.000066952602 0.000201732564 0.896354359244 -0.443318766027 -0.000818873624 -0.004082131538
1638734346.000155687332 -0.000064478541 0.000098262198 0.000243956580 0.896357461099 -0.443312379820 -0.000810384726 -0.004096230882
1638734346.040075778961 -0.000024738886 0.000082711849 0.000229368975 0.896354030380 -0.443319314746 -0.000815251338 -0.004095456053
1638734346.100092887878 -0.000054759930 0.000097643409 0.000282722655 0.896358680326 -0.443309848965 -0.000794432981 -0.004106445026
1638734346.140041828156 -0.000080156061 0.000092891388 0.000302866962 0.896358621524 -0.443309839612 -0.000809502401 -0.004117332748
1638734346.200218915939 -0.000042312636 0.000056170440 0.000294947310 0.896353617066 -0.443319933247 -0.000834129779 -0.004115116730
