# timestamp tx ty tz qx qy qz qw
1638910728.907783269882 -0.000166189402 0.000758465399 0.000747233359 0.011808588769 -0.005445578494 0.000001215244 0.999915447878
1638910728.957747220993 -0.000805696738 0.000148604038 0.002982675314 0.005934760190 -0.002731785794 -0.000011543808 0.999978657690
1638910729.018205165863 -0.001323119287 -0.000108196654 0.003956447811 0.014143005045 -0.006507664336 0.000025350263 0.999878805191
1638910729.068341970444 -0.001517848101 0.000113358957 0.003928764751 0.009615521114 -0.004424100321 0.000003198918 0.999943982971
1638910729.107732295990 -0.001710595644 0.000072270376 0.003777975796 0.010459804616 -0.004812136598 0.000000027836 0.999933715718
1638910729.157779216766 -0.001839895714 0.000073179649 0.003650606067 0.010363383299 -0.004767291413 0.000000706553 0.999934934493
1638910729.207814693451 -0.001773578718 0.000105675457 0.003511125362 0.009770348687 -0.004494692779 -0.000000965540 0.999942167339
1638910729.257856845856 -0.001766162700 0.000114197624 0.003445300983 0.009688805897 -0.004457240853 -0.000001690206 0.999943128404
1638910729.307826519012 -0.001768976461 0.000040879144 0.003357197781 0.009428325923 -0.004337487152 -0.000002783506 0.999946144984
1638910729.368253469467 -0.001720969959 0.000019002271 0.003204469240 0.009627477826 -0.004429290734 -0.000003499511 0.999943844944
1638910729.407879352570 -0.001804865351 0.000008064549 0.003112928002 0.009731867497 -0.004477101949 -0.000003871062 0.999942621503
1638910729.468441963196 -0.001690512159 0.000006342769 0.003006632414 0.009809708449 -0.004513238452 -0.000003593997 0.999941698443
1638910729.507691144943 -0.001627979560 0.000006997359 0.003020195811 0.009796585790 -0.004507393876 -0.000003395222 0.999941853457
1638910729.557749748230 -0.001549016863 -0.000010011266 0.002958147927 0.009756079379 -0.004488925849 -0.000003444376 0.999942332561
1638910729.607908487320 -0.001604629444 -0.000038301325 0.002914919634 0.009723077722 -0.004473606090 -0.000003590838 0.999942722657
1638910729.657833099365 -0.001596078460 -0.000013969251 0.002890872961 0.009747564729 -0.004484979750 -0.000003963998 0.999942433304
1638910729.707913398743 -0.001578599705 -0.000046878888 0.002846411691 0.009733949900 -0.004478745749 -0.000004128592 0.999942593872
1638910729.757685422897 -0.001524929839 -0.000037268979 0.002814813723 0.009727102814 -0.004475739855 -0.000004038764 0.999942673961
1638910729.807712078094 -0.001475179831 -0.000068559254 0.002855977302 0.009678446503 -0.004453428368 -0.000004038340 0.999943245706
1638910729.868037462234 -0.001401962148 -0.000053569703 0.002729535027 0.009729534588 -0.004477137649 -0.000004071450 0.999942644044
1638910729.918089628220 -0.001406453601 -0.000034847617 0.002701610001 0.009737197978 -0.004480702518 -0.000004337705 0.999942553481
1638910729.968072891235 -0.001484323720 -0.000083094827 0.002715183717 0.009713704518 -0.004469663916 -0.000004335500 0.999942831381
1638910730.007684469223 -0.001545373122 -0.000121889968 0.002743407952 0.009675141899 -0.004451711046 -0.000004136225 0.999943285332
1638910730.057651996613 -0.001486046523 -0.000159181193 0.002674946466 0.009687307997 -0.004457556684 -0.000004378509 0.999943141500
1638910730.107711315155 -0.001451988367 -0.000160063359 0.002538610423 0.009695995565 -0.004461661541 -0.000004397833 0.999943038991
1638910730.157764911652 -0.001419053653 -0.000167045662 0.002464226096 0.009723275622 -0.004474302900 -0.000004410901 0.999942717612
1638910730.207716941833 -0.001313838762 -0.000161592529 0.002280809277 0.009776407634 -0.004499010444 -0.000004441623 0.999942088693
1638910730.268045663834 -0.001216904670 -0.000179600684 0.002213881446 0.009794562256 -0.004507734383 -0.000004447717 0.999941871741
1638910730.307936906815 -0.001232067594 -0.000177353230 0.002202045266 0.009802606459 -0.004511308819 -0.000004309537 0.999941776795
1638910730.357671737671 -0.001207435147 -0.000156082303 0.002053941686 0.009805599046 -0.004512788298 -0.000004246624 0.999941740778
1638910730.407987117767 -0.001136408811 -0.000161001806 0.001972083596 0.009805719929 -0.004512985212 -0.000003995705 0.999941738705
1638910730.457768917084 -0.001132070021 -0.000177394913 0.001902315072 0.009804861503 -0.004512588791 -0.000003999069 0.999941748912
1638910730.507765054703 -0.001009577499 -0.000174423453 0.001672020473 0.009827049224 -0.004523121612 -0.000003683403 0.999941483518
1638910730.557771921158 -0.001032097244 -0.000181104393 0.001566849601 0.009838905057 -0.004528505886 -0.000003584860 0.999941342564
1638910730.607780456543 -0.001075382534 -0.000218609684 0.001471928486 0.009863934345 -0.004539929447 -0.000003609765 0.999941044176
1638910730.657799243927 -0.000999098088 -0.000188927402 0.001238958404 0.009902570161 -0.004557908737 -0.000003338249 0.999940580515
1638910730.707903862000 -0.000878814706 -0.000209308779 0.001153384187 0.009936806753 -0.004573975809 -0.000003191936 0.999940167513
1638910730.757725715637 -0.000874937620 -0.000166997614 0.000968731585 0.009991697057 -0.004599188958 -0.000002869777 0.999939504891
1638910730.807702541351 -0.000847683639 -0.000151201181 0.000881954771 0.009992098437 -0.004599490729 -0.000002611092 0.999939499493
1638910730.857732057571 -0.000849239486 -0.000144110780 0.000864378797 0.009994876185 -0.004600753272 -0.000002516482 0.999939465924
1638910730.907794713974 -0.000920379829 -0.000148127513 0.000880701203 0.009980553095 -0.004594038125 -0.000002514327 0.999939639862
1638910730.957815170288 -0.000881510387 -0.000121419131 0.000759566433 0.009988238299 -0.004597642814 -0.000002463060 0.999939546558
1638910731.018072366714 -0.000841027300 -0.000122250695 0.000690175522 0.009988100041 -0.004597653491 -0.000002312777 0.999939547890
1638910731.068043231964 -0.000842846030 -0.000119398155 0.000625378526 0.010020859484 -0.004612706888 -0.000002140993 0.999939150802
1638910731.118020772934 -0.000882617133 -0.000146580547 0.000661175868 0.010028558127 -0.004616170726 -0.000002261410 0.999939057635
1638910731.157773017883 -0.000837408983 -0.000164276906 0.000654792135 0.010051033080 -0.004626721220 -0.000002193093 0.999938783216
1638910731.207756519318 -0.000720983895 -0.000131439428 0.000575400805 0.010071429824 -0.004636400742 -0.000002122823 0.999938533153
