# timestamp tx ty tz qx qy qz qw
1638742968.598649024963 0.000335314416 0.000176662573 0.000074655191 -0.856249517107 -0.516554537415 -0.002018449534 -0.002024893084
1638742968.658802747726 0.000187209745 0.000146572311 0.000051433055 -0.856245967996 -0.516566766354 -0.000971248491 -0.000821502289
1638742968.699269771576 0.000102096665 -0.000036135887 -0.000086061168 -0.856220383386 -0.516608764821 -0.001342492250 -0.000486721551
1638742968.748722791672 0.000141272463 -0.000119609150 -0.000000386816 -0.856234164495 -0.516586255429 -0.000267077145 -0.001274725041
1638742968.798730850220 0.000183988726 -0.000118786071 0.000040707914 -0.856224528431 -0.516602982504 -0.000498844847 -0.000816415684
1638742968.848775148392 0.000312915060 -0.000096922255 0.000028502686 -0.856249208750 -0.516561918138 -0.000108963010 -0.001032168025
1638742968.899114608765 0.000385001988 -0.000104255047 0.000023187153 -0.856243793706 -0.516570733270 -0.000362045659 -0.001054604986
1638742968.948599338531 0.000521021043 -0.000021643183 0.000025894027 -0.856266735618 -0.516532524086 -0.000327268905 -0.001149752805
1638742968.999194860458 0.000580867458 -0.000062258104 0.000008347292 -0.856266352555 -0.516532982011 -0.000370707078 -0.001214311957
1638742969.058846950531 0.000647487645 -0.000086866982 0.000053575048 -0.856265278108 -0.516534546733 -0.000490480108 -0.001262920273
1638742969.099338769913 0.000643634484 -0.000089553843 0.000014277186 -0.856265737193 -0.516533398886 -0.000544473149 -0.001392369791
1638742969.148659229279 0.000603284852 -0.000179089007 0.000012236514 -0.856256714310 -0.516548196622 -0.000593149223 -0.001431062421
1638742969.198743820190 0.000561727716 -0.000237926225 0.000018990131 -0.856246291745 -0.516565415383 -0.000588687474 -0.001453598958
1638742969.249431371689 0.000587030995 -0.000239676610 0.000052754635 -0.856250091409 -0.516559146448 -0.000550860121 -0.001457990441
1638742969.308865785599 0.000548192793 -0.000180850828 0.000016068323 -0.856254245190 -0.516552061467 -0.000574902640 -0.001518181596
1638742969.349508285522 0.000536228495 -0.000260340349 0.000018897318 -0.856242363883 -0.516571808978 -0.000572408099 -0.001500936426
1638742969.398556709290 0.000542500732 -0.000272641571 0.000027096722 -0.856246815434 -0.516564519446 -0.000549823615 -0.001478513906
1638742969.448649406433 0.000396685731 -0.000324365536 -0.000005325591 -0.856231168831 -0.516590315414 -0.000577246780 -0.001516023900
1638742969.499245405197 0.000384895123 -0.000259182047 -0.000030083366 -0.856241946615 -0.516572443226 -0.000532466774 -0.001535003677
1638742969.548687696457 0.000402170989 -0.000243999015 -0.000000015156 -0.856242849175 -0.516571095886 -0.000505627681 -0.001493476621
1638742969.598723411560 0.000389214298 -0.000206082172 0.000049044705 -0.856249200056 -0.516560626103 -0.000467434730 -0.001486091441
1638742969.648709297180 0.000268817837 -0.000195487873 -0.000044422358 -0.856241465475 -0.516573344104 -0.000471446423 -0.001520099163
1638742969.708983898163 0.000182234604 -0.000242108230 -0.000095305162 -0.856228016891 -0.516595677667 -0.000500109443 -0.001496260998
1638742969.749396085739 0.000233785018 -0.000175939319 -0.000147770505 -0.856238088097 -0.516578943901 -0.000487580508 -0.001514422105
1638742969.798805475235 0.000364185219 -0.000111961822 -0.000253340282 -0.856256738472 -0.516548067775 -0.000456248709 -0.001511071062
1638742969.858846664429 0.000533882955 -0.000037305790 -0.000206277289 -0.856279874840 -0.516509802602 -0.000402839844 -0.001495821028
1638742969.899408102036 0.000570836714 0.000099618557 -0.000208152247 -0.856293569240 -0.516487002213 -0.000438884689 -0.001518948053
1638742969.948656797409 0.000509769799 0.000065479032 -0.000279774977 -0.856285372992 -0.516500532582 -0.000471413710 -0.001528925347
1638742969.998773813248 0.000452871841 0.000078887695 -0.000215492762 -0.856280160850 -0.516509181638 -0.000478400767 -0.001523991871
1638742970.049138069153 0.000432272754 0.000003040441 -0.000249793196 -0.856274942000 -0.516517871021 -0.000468039353 -0.001514450147
1638742970.098750591278 0.000339502012 0.000039097407 -0.000250953253 -0.856273985138 -0.516519441172 -0.000473859993 -0.001518131692
1638742970.149241685867 0.000209399806 -0.000059671945 -0.000155860405 -0.856254053568 -0.516552534147 -0.000497394550 -0.001492586340
1638742970.198697090149 0.000149796662 -0.000114731988 -0.000164731556 -0.856244592957 -0.516568245658 -0.000481614162 -0.001487500259
1638742970.248692035675 0.000200640835 -0.000131658659 -0.000177747457 -0.856251196995 -0.516557294138 -0.000439973432 -0.001501978753
1638742970.299370050430 0.000332818766 0.000024981149 -0.000284883648 -0.856273950611 -0.516519494217 -0.000443074119 -0.001528817941
1638742970.348725795746 0.000369820647 -0.000129525528 -0.000229568774 -0.856252850316 -0.516554575400 -0.000457237572 -0.001489259518
1638742970.398835420609 0.000502430322 -0.000145158850 -0.000240041439 -0.856264965763 -0.516534453680 -0.000457738977 -0.001502345915
