# timestamp tx ty tz qx qy qz qw
1638742693.823713064194 -0.000110013655 -0.000216945975 0.000073791400 -0.932391653858 -0.361439410425 -0.000086062004 -0.002710903977
1638742693.884485721588 -0.000077072024 -0.000243715466 0.000036324254 -0.932392666300 -0.361415419544 0.000553827500 -0.004743798107
1638742693.923658609390 -0.000162235669 0.000048385640 0.000134933681 -0.932404412582 -0.361407663770 0.000612054462 -0.002477368562
1638742693.973716020584 -0.000032323578 0.000113318228 0.000087084039 -0.932404474578 -0.361407919597 -0.000684689643 -0.002396380721
1638742694.023734569550 -0.000110332094 0.000040186959 0.000138685885 -0.932407910054 -0.361398099938 0.000184959337 -0.002620767114
1638742694.083893060684 -0.000045740931 0.000128946070 0.000099154622 -0.932411593134 -0.361387832789 -0.000195642145 -0.002723421663
1638742694.123709201813 -0.000032793510 0.000131191990 0.000133322005 -0.932411736885 -0.361389896092 -0.000197829845 -0.002378399779
1638742694.173753023148 0.000019679344 0.000113716328 0.000076236118 -0.932418623280 -0.361371292000 -0.000136879962 -0.002506300618
1638742694.234007358551 0.000012518774 0.000043215570 0.000152331763 -0.932410453193 -0.361392791119 -0.000314247821 -0.002428693593
1638742694.274402856827 -0.000004943666 0.000023247474 0.000176228651 -0.932406549806 -0.361402318161 -0.000381076049 -0.002499017483
1638742694.323707818985 -0.000038464782 -0.000018836289 0.000233728063 -0.932399981749 -0.361419624804 -0.000397246909 -0.002443570380
1638742694.374276638031 -0.000028175140 -0.000008216409 0.000259859665 -0.932405014471 -0.361406293325 -0.000373719788 -0.002498092849
1638742694.423772811890 0.000038496532 0.000042319443 0.000196929470 -0.932413171571 -0.361385133577 -0.000331777846 -0.002520443359
1638742694.473766803741 0.000053438219 0.000051124433 0.000159155697 -0.932411327067 -0.361389922642 -0.000404697270 -0.002505431959
1638742694.523777246475 0.000087474113 0.000055690141 0.000216363113 -0.932418258431 -0.361371978241 -0.000397831894 -0.002515236784
1638742694.573828697205 0.000062710716 -0.000002330295 0.000207201103 -0.932409066374 -0.361395865550 -0.000460234934 -0.002479816720
1638742694.623770475388 0.000051565209 -0.000012226816 0.000196761377 -0.932406925943 -0.361401227663 -0.000450841260 -0.002504763286
1638742694.674319505692 0.000054120384 -0.000136604867 0.000209361792 -0.932399192518 -0.361421555715 -0.000457488784 -0.002448583334
